brand,model,year,mileage,engine,engine_size,transmission,automatic_transmission,fuel_type,drivetrain,min_mpg,max_mpg,damaged,first_owner,personal_using,turbo,alloy_wheels,adaptive_cruise_control,navigation_system,power_liftgate,backup_camera,keyless_start,remote_start,sunroof/moonroof,automatic_emergency_braking,stability_control,leather_seats,memory_seat,third_row_seating,apple_car_play/android_auto,bluetooth,usb_port,heated_seats,interior_color,exterior_color,price,drive_train_dummies,performance engine,fuel_type_dummies,efficiency
Volkswagen,Tiguan SEL,2013.0,21501.0,2.0L I4 16V GDI DOHC Turbo,2.0,6-Speed Automatic,1.0,Gasoline,Front-wheel Drive,17.0,23.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,Tan,Silver,15495.0,3,0,1.0,0.0
Volkswagen,Golf GTI 2.0T SE,2020.0,26195.0,2.0L I4 16V GDI DOHC Turbo,2.0,7-Speed Automatic with Auto-Shift,1.0,Gasoline,Front-wheel Drive,25.0,32.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,Titan Black,Dark Iron Blue Metallic,28616.0,3,0,1.0,1.0
BMW,X4 xDrive30i,2020.0,25538.0,2.0L I4 16V GDI DOHC Turbo,2.0,8-Speed Automatic,1.0,Gasoline,Four-wheel Drive,23.0,28.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,Mocha,Dark Graphite Metallic,43500.0,1,0,1.0,1.0
Jeep,Grand Cherokee L Limited,2023.0,5152.0,Regular Unleaded V-6 3.6 L/220,3.6,Automatic,1.0,Gasoline,Four-wheel Drive,18.0,25.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,Wicker Beige/Black,Bright White Clearcoat,48000.0,1,1,1.0,1.0
Alfa,Romeo Giulia Ti,2019.0,32961.0,2.0L I4 16V GDI SOHC Turbo,2.0,8-Speed Automatic,1.0,Gasoline,Rear-wheel Drive,24.0,33.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,Black,Vulcano Black Metallic,36755.0,3,0,1.0,1.0
Lexus,GX 460 Luxury,2022.0,17649.0,4.6L V8 32V MPFI DOHC,4.6,Automatic,1.0,Gasoline,Four-wheel Drive,22.0,28.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,Sepia,Nightfall Mica,69998.0,1,1,1.0,1.0
BMW,X3 M Competition,2020.0,39641.0,3.0L I6 24V GDI DOHC Twin Turbo,3.0,8-Speed Automatic,1.0,Gasoline,Four-wheel Drive,14.0,19.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,Adelaide Gray,Glacier Silver Metallic,56498.0,1,1,1.0,0.0
Volvo,XC90 T6 Momentum 6 Passenger,2020.0,57837.0,2.0L I4 16V GDI DOHC,2.0,8-Speed Automatic,1.0,Gasoline,Four-wheel Drive,22.0,30.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,Charcoal,Osmium Gray Metallic,35295.0,1,0,1.0,1.0
BMW,X5 xDrive40i,2021.0,54202.0,3.0L I6 24V GDI DOHC Turbo,3.0,8-Speed Automatic,1.0,Gasoline,Four-wheel Drive,21.0,25.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,Black,Jet Black,53984.0,1,1,1.0,1.0
Land,Rover Range Rover Evoque SE Premium,2016.0,86101.0,2.0L I4 16V GDI DOHC Turbo,2.0,9-Speed Automatic,1.0,Gasoline,Four-wheel Drive,14.0,19.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,Cirrus / Lunar,Baltoro Ice,16900.0,1,0,1.0,0.0
Nissan,Rogue SV,2018.0,115936.0,2.5L I4 16V MPFI DOHC,2.5,Automatic CVT,1.0,Gasoline,Front-wheel Drive,25.0,32.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,Charcoal,Brilliant Silver,17855.0,3,0,1.0,1.0
Cadillac,CT4 Luxury,2022.0,36339.0,2.0L I4 16V GDI DOHC Turbo,2.0,8-Speed Automatic,1.0,Gasoline,Four-wheel Drive,18.0,27.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,Jet Black,Summit White,34713.0,1,0,1.0,1.0
Jaguar,F-TYPE S,2017.0,36646.0,3.0L V6 24V GDI DOHC Supercharged,3.0,8-Speed Automatic,1.0,Gasoline,Four-wheel Drive,18.0,26.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,Jet/Camel,Polaris White,44837.0,1,1,1.0,1.0
Lexus,GX 470,2008.0,194251.0,4.7L V8 32V MPFI DOHC,4.7,5-Speed Automatic,1.0,Gasoline,Four-wheel Drive,38.0,41.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,Ivory,Blizzard Pearl,11750.0,1,1,1.0,1.0
Alfa,Romeo Stelvio Ti,2018.0,40352.0,2.0L I4 16V GDI SOHC Turbo,2.0,8-Speed Automatic,1.0,Gasoline,Four-wheel Drive,24.0,34.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,Black,Vulcano Black Metallic,27495.0,1,0,1.0,1.0
Chevrolet,Express 1500 Upfitter Cargo,2014.0,71235.0,5.3L V8 16V MPFI OHV Flexible Fuel,5.3,4-Speed Automatic,1.0,E85 Flex Fuel,Four-wheel Drive,13.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Medium Pewter,Black,34520.0,1,1,3.0,0.0
Alfa,Romeo Stelvio Ti,2020.0,34064.0,2.0L I4 16V GDI SOHC Turbo,2.0,8-Speed Automatic,1.0,Gasoline,Four-wheel Drive,22.0,29.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,Black,Black,29690.0,1,0,1.0,1.0
FIAT,124 Spider Lusso,2017.0,20478.0,1.4L I4 16V MPFI SOHC Turbo,1.4,6-Speed Automatic,1.0,Gasoline,Rear-wheel Drive,26.0,35.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,Saddle,Rosso,26997.0,3,0,1.0,1.0
Land,Rover Discovery Sport HSE,2017.0,95000.0,2.0L I4 16V GDI DOHC Turbo,2.0,9-Speed Automatic,1.0,Gasoline,Four-wheel Drive,21.0,25.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,Cirrus / Lunar,Fuji White,19690.0,1,0,1.0,1.0
Kia,Seltos EX,2023.0,302.0,2.0L I4 16V MPFI DOHC,2.0,IVT,0.0,Gasoline,Four-wheel Drive,21.0,29.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,Black,Gravity Gray,30451.0,1,0,1.0,1.0
Porsche,Cayenne Base,2019.0,39250.0,3.0L V6 24V GDI DOHC Turbo,3.0,8-Speed Automatic,1.0,Gasoline,Four-wheel Drive,17.0,23.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,Black,White,50920.0,1,1,1.0,0.0
BMW,440 Gran Coupe i,2019.0,10115.0,3.0L I6 24V GDI DOHC Turbo,3.0,8-Speed Automatic,1.0,Gasoline,Rear-wheel Drive,21.0,32.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,Black,Estoril Blue Metallic,39995.0,3,1,1.0,1.0
Cadillac,Escalade Luxury,2020.0,25123.0,6.2L V8 16V GDI OHV,6.2,10-Speed Automatic,1.0,Gasoline,Four-wheel Drive,15.0,21.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,Black,Black Raven,62848.0,1,1,1.0,0.0
Maserati,Levante,2021.0,7056.0,3.0L V6 24V GDI DOHC Twin Turbo,3.0,8-Speed Automatic,1.0,Gasoline,Four-wheel Drive,12.0,18.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,Dark Brown,Nero Ribelle Metallic,58955.0,1,1,1.0,0.0
Lexus,GX 460 Base,2016.0,70827.0,4.6L V8 32V MPFI DOHC,4.6,6-Speed Automatic,1.0,Gasoline,Four-wheel Drive,15.0,20.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,Black,Starfire Pearl,29800.0,1,1,1.0,0.0
FIAT,500 Abarth,2015.0,49643.0,1.4L I4 16V MPFI SOHC Turbo,1.4,6-Speed Automatic,1.0,Gasoline,Front-wheel Drive,28.0,34.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Black,Silver,13995.0,3,0,1.0,1.0
BMW,X1 xDrive28i,2020.0,27606.0,2.0L I4 16V GDI DOHC Turbo,2.0,8-Speed Automatic,1.0,Gasoline,Four-wheel Drive,23.0,31.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,Black,Storm Bay Metallic,32991.0,1,0,1.0,1.0
Mitsubishi,Mirage ES,2022.0,11436.0,1.2L I3 12V MPFI DOHC,1.2,Automatic CVT,1.0,Gasoline,Front-wheel Drive,25.0,28.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,Black,Starlight Silver Metallic,16000.0,3,0,1.0,1.0
Mazda,MX-5 Miata Grand Touring,2017.0,12700.0,2.0L I4 16V,2.0,6-Speed Manual,0.0,Gasoline,Rear-wheel Drive,20.0,26.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,Black / Gray,Machine Gray Metallic,26513.0,3,0,1.0,1.0
Porsche,Macan T,2023.0,3084.0,2.0L I4 16V GDI DOHC Turbo,2.0,7-Speed PDK Automatic,1.0,Gasoline,Four-wheel Drive,20.0,26.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Black,Volcano Grey Metallic,66988.0,1,0,1.0,1.0
Volkswagen,Tiguan S,2016.0,76303.0,2.0L I4 16V GDI DOHC Turbo,2.0,6-Speed Automatic,1.0,Gasoline,Four-wheel Drive,30.0,40.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,Beige / Black,Night Blue Metallic,16390.0,1,0,1.0,1.0
Cadillac,CTS 3.6L Luxury,2017.0,52229.0,3.6L V6 24V GDI DOHC,3.6,8-Speed Automatic,1.0,Gasoline,Rear-wheel Drive,14.0,21.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,Very Light Cashmere,Dark Adriatic Blue Metallic,24898.0,3,1,1.0,0.0
Honda,Insight EX,2022.0,1950.0,Gas/Electric I-4 1.5 L/91,1.5,Variable,0.0,Hybrid,Front-wheel Drive,49.0,55.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Black,Crystal Black Pearl,28286.0,3,0,2.0,2.0
Toyota,Sequoia Platinum,2018.0,70147.0,5.7L V8 32V MPFI DOHC,5.7,6-Speed Automatic,1.0,Gasoline,Four-wheel Drive,13.0,17.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,Graphite,Magnetic Gray Metallic,45981.0,1,1,1.0,0.0
Cadillac,Escalade ESV Sport Platinum,2022.0,15897.0,6.2L V8 16V GDI OHV,6.2,Automatic,1.0,Gasoline,Four-wheel Drive,17.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jet Black,Black Raven,92921.0,1,1,1.0,1.0
Maserati,Levante Base,2017.0,52133.0,3.0L V6 24V GDI DOHC Twin Turbo,3.0,8-Speed Automatic,1.0,Gasoline,Four-wheel Drive,12.0,17.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,Black,Nero,31887.0,1,1,1.0,0.0
Mitsubishi,Outlander Sport LE,2021.0,32659.0,2.0L I4 16V MPFI DOHC,2.0,Automatic CVT,1.0,Gasoline,Four-wheel Drive,16.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Gray,White,20990.0,1,0,1.0,0.0
Cadillac,XT5 Premium Luxury,2017.0,76181.0,"3.6L V-6 gasoline direct injection, DOHC, VVT variable valve con",3.6,Automatic,1.0,Gasoline,Four-wheel Drive,23.0,34.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,Cirrus w/Dark Titanium Accents,Crystal White Tricoat,20495.0,1,1,1.0,1.0
Mitsubishi,Outlander Sport SP,2019.0,46958.0,2.0L I4 16V MPFI DOHC,2.0,Automatic CVT,1.0,Gasoline,Front-wheel Drive,24.0,30.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Black,White,15979.0,3,0,1.0,1.0
Alfa,Romeo Stelvio Ti,2022.0,14235.0,2.0L I4 16V GDI SOHC Turbo,2.0,8-Speed Automatic,1.0,Gasoline,Four-wheel Drive,22.0,28.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,Black,Vulcano Black Metallic,39898.0,1,0,1.0,1.0
Hyundai,Palisade Calligraphy,2021.0,47468.0,3.8L V6 24V GDI DOHC,3.8,8-Speed Automatic,1.0,Gasoline,Four-wheel Drive,20.0,26.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,Black,Becketts Black,43000.0,1,1,1.0,1.0
FIAT,500L Trekking,2014.0,86875.0,1.4L I4 16V MPFI SOHC Turbo,1.4,6-Speed Manual,0.0,Gasoline,Front-wheel Drive,25.0,33.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Black,Black,10488.0,3,0,1.0,1.0
Ford,Expedition Max Limited,2021.0,29966.0,3.5L V6 24V PDI DOHC Twin Turbo,3.5,10-Speed Automatic,1.0,Gasoline,Four-wheel Drive,16.0,21.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,Ebony,Magnetic Metallic,54466.0,1,1,1.0,0.0
MINI,Cooper S Base,2011.0,114787.0,1.6L I4 16V GDI DOHC Turbo,1.6,6-Speed Automatic,1.0,Gasoline,Front-wheel Drive,23.0,31.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Carbon Black,Pepper White,9630.0,3,0,1.0,1.0
Maserati,Levante S,2020.0,34477.0,3.0L V6 24V GDI DOHC Twin Turbo,3.0,8-Speed Automatic,1.0,Gasoline,Four-wheel Drive,15.0,21.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,Black,White,48895.0,1,1,1.0,0.0
BMW,M235 Gran Coupe i xDrive,2020.0,38802.0,2.0L I4 16V GDI DOHC Turbo,2.0,8-Speed Automatic,1.0,Gasoline,Four-wheel Drive,23.0,32.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,Mocha,Alpine White,35578.0,1,0,1.0,1.0
Ford,Expedition Max XLT,2021.0,37168.0,3.5L V6 24V PDI DOHC Twin Turbo,3.5,10-Speed Automatic,1.0,Gasoline,Four-wheel Drive,16.0,21.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Ebony,Iconic Silver Metallic,44500.0,1,1,1.0,0.0
Jeep,Grand Cherokee 4xe Overland,2022.0,7844.0,2.0L I4 16V GDI DOHC Turbo Hybrid,2.0,8-Speed Automatic,1.0,Hybrid,Four-wheel Drive,17.0,23.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,Global Black,Bright White Clearcoat,55988.0,1,0,2.0,0.0
Volkswagen,Golf GTI 2.0T S,2019.0,31830.0,2.0L I4 16V GDI DOHC Turbo,2.0,7-Speed Automatic with Auto-Shift,1.0,Gasoline,Front-wheel Drive,24.0,34.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Titan Black,Pure White,25995.0,3,0,1.0,1.0
Kia,Telluride EX,2020.0,65663.0,3.8L V6 24V GDI DOHC,3.8,8-Speed Automatic,1.0,Gasoline,Front-wheel Drive,23.0,34.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,Gray,Snow White Pearl,31997.0,3,1,1.0,1.0
Maserati,Levante S,2019.0,10154.0,3.0L V6 24V GDI DOHC Twin Turbo,3.0,8-Speed Automatic,1.0,Gasoline,Four-wheel Drive,16.0,24.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,Black,Grigio Maratea Metallescent,49999.0,1,1,1.0,0.0
Lexus,RC F Base,2022.0,140.0,5.0L V8 32V PDI DOHC,5.0,8-Speed Automatic,1.0,Gasoline,Rear-wheel Drive,18.0,25.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,Black,Infrared,78800.0,3,1,1.0,1.0
Hyundai,Tucson SE,2020.0,15000.0,2.0L I4 16V GDI DOHC,2.0,6-Speed Automatic,1.0,Gasoline,Four-wheel Drive,29.0,38.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,Gray,Black Noir Pearl,22011.0,1,0,1.0,1.0
Cadillac,Escalade ESV Premium Luxury Platinum,2022.0,977.0,3.0L I6 24V DDI DOHC Turbo Diesel,3.0,10-Speed Automatic with Overdrive,1.0,Diesel,Four-wheel Drive,15.0,23.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,Dark Auburn,Crystal White Tri-Coat,108995.0,1,1,4.0,0.0
Maserati,Ghibli Modena Q4,2022.0,9925.0,3.0L V6 24V GDI DOHC Twin Turbo,3.0,8-Speed Automatic,1.0,Gasoline,Four-wheel Drive,16.0,23.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,Beige,Azzuro Tributo,69998.0,1,1,1.0,0.0
Cadillac,Escalade Luxury,2016.0,79667.0,6.2L V8 16V GDI OHV,6.2,8-Speed Automatic,1.0,Gasoline,Four-wheel Drive,20.0,28.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,Jet Black,Dark Granite Metallic,36622.0,1,1,1.0,1.0
Ford,F-150 Lariat,2021.0,48350.0,5.0L V8 32V PDI DOHC,5.0,10-Speed Automatic,1.0,Gasoline,Four-wheel Drive,19.0,24.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,Black,Agate Black Metallic,42484.0,1,1,1.0,1.0
Mitsubishi,Outlander Sport SE AWC,2018.0,79722.0,2.4L I4 16V MPFI DOHC,2.4,Automatic CVT,1.0,Gasoline,Four-wheel Drive,25.0,28.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,Black,Blue,18995.0,1,0,1.0,1.0
Alfa,Romeo Stelvio Sprint,2022.0,6564.0,2.0L I4 16V GDI SOHC Turbo,2.0,8-Speed Automatic,1.0,Gasoline,Rear-wheel Drive,22.0,28.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,Black,Alfa White,36495.0,3,0,1.0,1.0
Cadillac,CTS-V Base,2012.0,22061.0,6.2L V8 16V MPFI OHV Supercharged,6.2,6-Speed Automatic,1.0,Gasoline,Rear-wheel Drive,14.0,19.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,Light Titanium,Radiant Silver Metallic,63900.0,3,1,1.0,0.0
Jeep,Wrangler Unlimited Sahara,2015.0,151794.0,"3.6L V-6 DOHC, variable valve control, engine with 285HP",3.6,Manual,0.0,Gasoline,Four-wheel Drive,21.0,27.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Dark Saddle/Black,Bright White Clearcoat,18591.0,1,1,1.0,1.0
Porsche,Cayenne S,2022.0,2685.0,2.9L V6 24V GDI DOHC Twin Turbo,2.9,8-Speed Automatic,1.0,Gasoline,Four-wheel Drive,19.0,23.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,Black,Carrara White Metallic,101996.0,1,1,1.0,1.0
Cadillac,Escalade ESV Platinum,2016.0,67348.0,6.2L V8 16V GDI OHV,6.2,8-Speed Automatic,1.0,Gasoline,Four-wheel Drive,19.0,26.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,Jet Black,Black Raven,40999.0,1,1,1.0,1.0
Cadillac,Escalade Platinum,2020.0,39506.0,6.2L V8 16V GDI OHV,6.2,10-Speed Automatic,1.0,Gasoline,Four-wheel Drive,21.0,29.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,Jet Black,Dark Mocha Metallic,62500.0,1,1,1.0,1.0
Cadillac,XT4 Sport,2020.0,20797.0,2.0L I4 16V GDI DOHC Turbo,2.0,9-Speed Automatic,1.0,Gasoline,Four-wheel Drive,14.0,18.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,Light Wheat,Twilight Blue Metallic,36750.0,1,0,1.0,0.0
Mercedes-Benz,S-Class S 450,2019.0,46753.0,3.0L V6 24V GDI DOHC Twin Turbo,3.0,9-Speed Automatic,1.0,Gasoline,Rear-wheel Drive,24.0,35.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,Silk Beige / Espresso Brown,Gray Metallic,56995.0,3,1,1.0,1.0
Volvo,XC90 T6 Momentum 7 Passenger,2022.0,7398.0,2.0L I4 16V GDI DOHC,2.0,8-Speed Automatic,1.0,Gasoline,Four-wheel Drive,15.0,22.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,Blond,Denim Blue Metallic,52499.0,1,0,1.0,0.0
